Entity,Code,Year,Oil,Coal,Solar,Nuclear,Hydropower,Wind,Gas,Other renewables
Germany,DEU,1978,45.59087,36.623684,0,2.939321,1.2301985,0,13.516627,0.09929825
Germany,DEU,1979,44.556026,36.714535,0,3.3045878,1.1668429,0,14.154946,0.10306098
Germany,DEU,1980,41.686977,38.83791,0,3.648409,1.2515432,0,14.429982,0.14517999
Germany,DEU,1981,39.061695,40.76741,0,4.440307,1.3493549,0,14.2437,0.13753058
Germany,DEU,1982,38.282993,41.257465,0,5.22809,1.3865047,0,13.702796,0.1421533
Germany,DEU,1983,36.96517,42.164642,0,5.406996,1.2960786,0,14.047094,0.120019324
Germany,DEU,1984,35.540947,41.97986,0,6.9700727,1.2347094,0,14.150917,0.123497374
Germany,DEU,1985,35.5879,40.57192,0,9.000474,1.1296376,0,13.590002,0.120070376
Germany,DEU,1986,37.804676,38.656715,0,8.541866,1.21573,0.00006546044,13.663444,0.11750252
Germany,DEU,1987,36.504307,38.178154,0,9.20036,1.3206043,0.00012983399,14.690853,0.10559271
Germany,DEU,1988,36.408733,37.608032,0,10.147748,1.2993279,0.00051767624,14.416409,0.119234875
Germany,DEU,1989,34.573452,38.616512,0,10.573848,1.1932034,0.0017004906,14.912576,0.12870924
Germany,DEU,1990,36.774574,36.592712,0.000066449,10.1334715,1.1518933,0.0047178785,15.235292,0.1072736
Germany,DEU,1991,39.413162,32.940323,0.00006810153,10.038164,1.0794092,0.0068101524,16.4063,0.11576409
Germany,DEU,1992,40.578335,30.390127,0.0001390155,11.03783,1.2952769,0.01911463,16.55575,0.122142486
Germany,DEU,1993,41.391827,28.797422,0.00020944657,10.716683,1.3237022,0.041889317,17.596361,0.13061613
Germany,DEU,1994,41.407715,28.200638,0.00028192,10.656574,1.4233433,0.064066306,18.088959,0.15112673
Germany,DEU,1995,41.176426,26.60577,0.0003506127,10.805883,1.5115614,0.10518381,19.62411,0.16164124
Germany,DEU,1996,40.536472,25.643265,0.00040726794,10.969966,1.277328,0.13792808,21.257189,0.16364536
Germany,DEU,1997,40.825863,25.175451,0.00075652637,11.71433,1.303426,0.20398702,20.575598,0.17772353
Germany,DEU,1998,41.21041,24.778225,0.0010402148,11.206581,1.3177441,0.3113016,20.937035,0.21204779
Germany,DEU,1999,40.549698,24.201094,0.0013366517,11.959797,1.4552622,0.3888953,21.177399,0.23268294
Germany,DEU,2000,39.541077,24.979412,0,11.862256,1.7415078,0.6644307,20.879107,0.2675208
Germany,DEU,2001,39.313946,24.585646,0.006826183,11.693592,1.5836744,0.7167492,21.60913,0.40155017
Germany,DEU,2002,38.50131,24.965557,0.013718873,11.307232,1.6256865,1.0837909,21.86045,0.50073886
Germany,DEU,2003,37.752792,25.380741,0.021355387,11.261725,1.25002,1.3022692,22.12808,0.7002237
Germany,DEU,2004,37.338463,24.753273,0.037814308,11.341917,1.4084114,1.7664101,22.250677,0.83259887
Germany,DEU,2005,37.025345,23.97391,0.08916489,11.114187,1.3387005,1.8933225,22.894213,1.1655076
Germany,DEU,2006,36.04851,24.324734,0.14981446,11.0694685,1.3249153,2.0718708,22.760273,1.463789
Germany,DEU,2007,34.065342,26.03161,0.21539898,9.649628,1.453617,2.7813728,22.883797,1.9860213
Germany,DEU,2008,35.75637,23.814459,0.3039897,10.0325365,1.3785408,2.7907307,22.873905,2.2389116
Germany,DEU,2009,36.490837,22.722164,0.4800124,9.645426,1.3604045,2.8178835,22.994757,2.6302612
Germany,DEU,2010,35.500427,23.433601,0.8146226,9.571185,1.4267981,2.6248648,23.029352,2.774367
Germany,DEU,2011,35.615955,24.70069,1.404551,7.5859685,1.2415496,3.502911,21.929459,3.1280675
Germany,DEU,2012,34.92979,25.047607,1.8443807,6.8591876,1.5003179,3.5640743,21.703543,3.6147625
Germany,DEU,2013,34.728096,25.075275,2.0383666,6.4763627,1.5309218,3.510576,22.117064,3.7083528
Germany,DEU,2014,35.2494,25.138096,2.4488933,6.710069,1.3531502,4.0412126,20.062538,4.10527
Germany,DEU,2015,34.569683,24.398117,2.5701766,6.1956882,1.2809707,5.442219,20.518127,4.204377
Germany,DEU,2016,34.68898,23.35384,2.47626,5.580379,1.3547033,5.2698,22.275612,4.1908364
Germany,DEU,2017,35.982677,21.348839,2.4747965,4.8731294,1.286529,6.748243,22.407562,4.076705
Germany,DEU,2018,35.081783,21.16736,2.892902,4.961066,1.1548762,7.176838,22.52703,4.1796317
Germany,DEU,2019,36.359894,16.799429,3.0124316,5.000928,1.3143958,8.386525,24.028538,4.2323375
Germany,DEU,2020,35.34421,14.876547,3.5312016,4.5932446,1.3071496,9.424577,25.168829,4.619545
Germany,DEU,2021,33.945995,17.451664,3.410086,4.7778835,1.3586031,7.923715,25.741957,4.411121
Germany,DEU,2022,36.31395,18.764313,4.3322306,2.4935083,1.2661179,8.966763,22.099073,4.7424083
Germany,DEU,2023,37.123825,15.52536,4.9621444,0.5605659,1.5456256,11.013315,23.187286,4.9341865
Germany,DEU,2024,37.265373,13.880445,5.7270327,0,1.7160084,10.727197,24.886173,4.829311
Greece,GRC,1965,66.166435,31.017204,0,0,2.8163617,0,0,0
Greece,GRC,1966,66.10674,28.327406,0,0,5.5658484,0,0,0
Greece,GRC,1967,70.57062,24.580696,0,0,4.8486843,0,0,0
Greece,GRC,1968,69.46189,26.695578,0,0,3.842531,0,0,0
Greece,GRC,1969,70.044685,24.485126,0,0,5.4701843,0,0,0
Greece,GRC,1970,68.312386,25.369377,0,0,6.318237,0,0,0
Greece,GRC,1971,63.3027,31.365217,0,0,5.332081,0,0,0
Greece,GRC,1972,65.347885,29.855764,0,0,4.7963543,0,0,0
Greece,GRC,1973,66.0487,30.492598,0,0,3.458701,0,0,0
Greece,GRC,1974,63.410324,32.853977,0,0,3.7356987,0,0,0
Greece,GRC,1975,59.237564,37.934536,0,0,2.8279004,0,0,0
Greece,GRC,1976,57.051315,40.562515,0,0,2.3861723,0,0,0
Greece,GRC,1977,56.047344,41.599125,0,0,2.3535333,0,0,0
Greece,GRC,1978,60.020985,36.380444,0,0,3.59857,0,0,0
Greece,GRC,1979,72.34551,22.760382,0,0,4.8941107,0,0,0
Greece,GRC,1980,72.30651,22.976057,0,0,4.717431,0,0,0
Greece,GRC,1981,71.89223,23.276966,0,0,4.8308043,0,0,0
Greece,GRC,1982,71.27392,23.319162,0,0,4.9820776,0,0.42484072,0
Greece,GRC,1983,67.93984,28.405956,0,0,3.2519603,0,0.40224248,0
Greece,GRC,1984,66.704956,29.060404,0,0,3.81067,0,0.423967,0
Greece,GRC,1985,64.19081,31.896935,0,0,3.535113,0,0.37714174,0
Greece,GRC,1986,65.027985,30.386488,0,0,4.06979,0,0.51573735,0
Greece,GRC,1987,64.558525,31.70568,0,0,3.1965234,0.0011498287,0.5381198,0
Greece,GRC,1988,63.122284,33.690018,0,0,2.5755606,0.0010885717,0.611048,0
Greece,GRC,1989,64.124954,33.398594,0,0,1.9072006,0.0010037898,0.5682454,0
Greece,GRC,1990,65.0682,32.657913,0,0,1.7121857,0.0019357669,0.5597657,0
Greece,GRC,1991,65.49909,30.99456,0,0,2.9589367,0.0019096076,0.5454985,0
Greece,GRC,1992,65.667816,31.762732,0,0,2.0658298,0.0075018783,0.4950677,0.0010549517
Greece,GRC,1993,66.14568,31.337248,0,0,2.1121647,0.043502074,0.3603638,0.0010412731
Greece,GRC,1994,66.53426,30.884033,0,0,2.365705,0.033678755,0.18129182,0.0010240163
Greece,GRC,1995,66.99643,29.710695,0,0,3.1006196,0.029872788,0.16139214,0.0009884379
Greece,GRC,1996,67.861305,28.201653,0,0,3.7275412,0.032577407,0.17692104,0
Greece,GRC,1997,66.615906,29.522566,0,0,3.2349195,0.029999252,0.5966102,0
Greece,GRC,1998,65.65461,29.074308,0,0,2.9158905,0.05491319,2.300282,0
Greece,GRC,1999,64.15421,27.98591,0,0,3.6047628,0.12717152,4.1270566,0.00088313554
Greece,GRC,2000,63.454918,28.188326,0,0,2.7553244,0.3364883,5.2649417,0
Greece,GRC,2001,63.79712,28.88692,0,0,1.5426137,0.5561354,5.151467,0.06574224
Greece,GRC,2002,64.06614,27.775728,0,0,2.0416114,0.4746747,5.5370517,0.104792096
Greece,GRC,2003,63.61786,26.410515,0,0,3.2687035,0.70024055,5.920092,0.082589895
Greece,GRC,2004,62.363934,27.077036,0.00052872964,0,3.1874402,0.76462144,6.50876,0.09767884
Greece,GRC,2005,62.50775,26.624617,0.0006428732,0,3.3846948,0.85432106,6.532678,0.09529566
Greece,GRC,2006,63.534122,23.831083,0.00090387394,0,3.824736,1.1082257,7.4860992,0.086985536
Greece,GRC,2007,62.934196,24.60993,0.00090220367,0,1.6464722,1.1550748,9.285262,0.13736367
Greece,GRC,2008,61.510006,23.61541,0.00336451,0,2.1283855,1.4406478,10.966329,0.14563091
Greece,GRC,2009,59.944313,24.809185,0.033219654,0,3.5562027,1.6895516,9.571675,0.17210881
Greece,GRC,2010,57.007446,24.294521,0.10906701,0,5.168046,1.8764169,11.0021105,0.15763927
Greece,GRC,2011,55.30067,24.828382,0.42740104,0,2.8090208,2.3216548,13.81311,0.17470436
Greece,GRC,2012,51.295883,27.228018,1.2558353,0,3.2563953,2.8543112,13.509076,0.18363701
Greece,GRC,2013,50.553387,24.933172,2.8627563,0,4.9805875,3.2480836,12.718657,0.20750071
Greece,GRC,2014,53.396,25.528282,3.1538727,0,3.7248123,3.0679457,10.330225,0.22438021
Greece,GRC,2015,55.018368,21.154352,3.1913767,0,4.9906287,3.7817407,11.031721,0.2337832
Greece,GRC,2016,55.79649,16.643837,3.241837,0,4.572424,4.24513,14.584503,0.2813702
Greece,GRC,2017,54.37912,17.431143,3.1183362,0,3.0957348,4.325764,16.740599,0.30276123
Greece,GRC,2018,53.48889,17.035162,2.9325976,0,4.443357,4.8741283,16.31242,0.30523974
Greece,GRC,2019,56.37839,11.826559,3.4872227,0,3.1494765,5.7218723,18.318829,0.39967656
Greece,GRC,2020,52.32171,7.7650948,4.003777,0,3.0105278,8.382461,23.128286,0.51683396
Greece,GRC,2021,50.814655,6.6542106,4.3229833,0,4.8601365,8.630345,23.331577,0.52143276
Greece,GRC,2022,55.364677,5.9283524,5.6404033,0,3.0456169,8.597811,19.924349,0.5713255
Greece,GRC,2023,56.703976,4.7251773,7.1805563,0,3.080447,8.898831,17.816631,0.6774204
Greece,GRC,2024,54.609615,3.3216124,7.8149242,0,2.473428,9.182435,21.01386,0.7149061
High-income countries,OWID_HIC,1965,44.373947,33.280106,0,0.21286578,6.3709097,0,15.581296,0.18087842
High-income countries,OWID_HIC,1966,45.519466,31.536837,0,0.27690437,6.4022365,0,16.07505,0.18950552
High-income countries,OWID_HIC,1967,46.866077,29.796274,0,0.31850436,6.3122883,0,16.523474,0.18338393
High-income countries,OWID_HIC,1968,47.76364,28.60852,0,0.3781287,6.0748363,0,16.984243,0.19063036
High-income countries,OWID_HIC,1969,48.77535,27.131977,0,0.41481143,5.9503894,0,17.539751,0.1877226
High-income countries,OWID_HIC,1970,50.25314,25.286749,0,0.4998588,5.781767,0,17.986525,0.19196282
High-income countries,OWID_HIC,1971,51.201504,23.374249,0,0.6877288,5.891027,0,18.654343,0.19114879
High-income countries,OWID_HIC,1972,52.35767,22.031599,0,0.89323103,5.851231,0,18.670492,0.195778
High-income countries,OWID_HIC,1973,53.228615,21.71556,0,1.1216813,5.5499887,0,18.186182,0.19797395
High-income countries,OWID_HIC,1974,51.63822,21.861273,0,1.4710467,6.1852098,0,18.631172,0.2130775
High-income countries,OWID_HIC,1975,51.134014,21.888308,0,2.0824244,6.307259,0,18.371094,0.21690252
High-income countries,OWID_HIC,1976,51.780003,21.845886,0,2.2836115,5.7229257,0,18.138956,0.22861691
High-income countries,OWID_HIC,1977,51.796078,21.63278,0,2.775536,5.6267576,0,17.934444,0.23440275
High-income countries,OWID_HIC,1978,52.00006,20.873413,0,3.1656785,5.8765783,0.000016719985,17.843487,0.24076612
High-income countries,OWID_HIC,1979,50.82427,21.58245,0,3.1802218,5.953129,0.000032553642,18.214296,0.24560082
High-income countries,OWID_HIC,1980,48.470676,23.01713,0,3.5343938,6.077916,0.000058615067,18.635178,0.26464695
High-income countries,OWID_HIC,1981,46.648182,23.760687,0,4.2666173,6.2664914,0.000059898666,18.778616,0.2793454
High-income countries,OWID_HIC,1982,45.680016,24.13684,0,4.7230277,6.609269,0.00010851999,18.514849,0.3358891
High-income countries,OWID_HIC,1983,44.89551,24.525251,0.000017488484,5.3150215,6.885975,0.000191178,18.012726,0.36530656
High-income countries,OWID_HIC,1984,43.74883,24.506205,0.000035272544,6.1018586,6.584502,0.00025013697,18.660084,0.3982349
High-income countries,OWID_HIC,1985,40.925316,24.801146,0.00005398585,6.46561,6.1305294,0.00029512573,21.341139,0.33590984
High-income countries,OWID_HIC,1986,41.60346,24.265388,0.00006865895,6.896038,6.038688,0.00062777346,20.840612,0.35511753
High-income countries,OWID_HIC,1987,41.04382,24.165222,0.00004651131,7.26532,5.828962,0.00085704087,21.325281,0.37049013
High-income countries,OWID_HIC,1988,41.06867,23.813148,0.000043323616,7.59369,5.654971,0.0014089145,21.498617,0.36945325
High-income countries,OWID_HIC,1989,40.917683,23.433912,0.0010966192,7.736488,5.4437857,0.011081384,22.046625,0.40933034
High-income countries,OWID_HIC,1990,41.22736,22.472315,0.0016027503,7.8908086,5.593677,0.014969325,22.321596,0.45261186
High-income countries,OWID_HIC,1991,40.985226,21.693277,0.0020790799,8.263766,5.661857,0.016434873,22.876534,0.47187304
High-income countries,OWID_HIC,1992,41.541508,21.012203,0.001904763,8.308409,5.592102,0.018655732,22.990597,0.50158644
High-income countries,OWID_HIC,1993,40.869373,20.634228,0.0022609066,8.57379,5.834846,0.022215283,23.504177,0.52021974
High-income countries,OWID_HIC,1994,41.45633,20.165205,0.0024054148,8.664255,5.6640544,0.026788265,23.443098,0.5331522
High-income countries,OWID_HIC,1995,40.949474,19.85848,0.0025215547,8.869288,5.8920794,0.028754806,23.818024,0.53318757
High-income countries,OWID_HIC,1996,40.649586,19.863735,0.0026678904,8.9385605,5.767713,0.032201275,24.174234,0.53501415
High-income countries,OWID_HIC,1997,40.98567,19.78162,0.0028500261,8.824514,5.8967934,0.042019516,23.85341,0.56679195
High-income countries,OWID_HIC,1998,40.963043,19.50946,0.0030690592,8.975465,5.7643685,0.056097195,24.093649,0.5832467
High-income countries,OWID_HIC,1999,41.04638,19.082802,0.003374924,9.210021,5.7251935,0.07347741,24.21307,0.5920484
High-income countries,OWID_HIC,2000,40.170918,19.538912,0.003810667,9.220233,5.654615,0.10870334,24.644571,0.59624463
High-income countries,OWID_HIC,2001,40.395214,19.419537,0.005082151,9.401165,5.3186874,0.13069807,24.643484,0.6190698
High-income countries,OWID_HIC,2002,40.03776,19.430906,0.0062980773,9.362698,5.2337503,0.17936239,24.999565,0.6694679
High-income countries,OWID_HIC,2003,40.220146,19.71529,0.0077488963,8.918684,5.0300198,0.21313038,25.095724,0.6934201
High-income countries,OWID_HIC,2004,40.26729,19.325031,0.010000303,9.062781,5.0350747,0.2752374,25.154566,0.7364148
High-income countries,OWID_HIC,2005,40.25029,19.196941,0.014002398,8.956632,5.017842,0.33223444,25.27305,0.7914035
High-income countries,OWID_HIC,2006,39.85728,19.20598,0.019142073,8.95414,5.00115,0.40884122,25.480577,0.82940215
High-income countries,OWID_HIC,2007,39.497917,19.267958,0.02553062,8.597239,4.83356,0.5145808,26.058474,0.87436485
High-income countries,OWID_HIC,2008,38.70585,19.139112,0.0417181,8.54177,4.938537,0.64349514,26.618818,0.91713065
High-income countries,OWID_HIC,2009,38.866096,17.930185,0.07247569,8.783742,5.179873,0.803421,26.825932,1.0014657
High-income countries,OWID_HIC,2010,38.10276,18.110847,0.11010603,8.551753,4.9743495,0.902391,27.607449,1.0483361
High-income countries,OWID_HIC,2011,38.0369,17.95749,0.20617907,8.058235,5.0187545,1.1104556,27.865175,1.0980937
High-income countries,OWID_HIC,2012,38.11174,17.406075,0.3143809,7.4118667,5.034592,1.2812806,28.565445,1.195885
High-income countries,OWID_HIC,2013,37.76572,17.320024,0.4073177,7.3072724,5.1110206,1.461152,28.672016,1.2534348
High-income countries,OWID_HIC,2014,38.033398,17.013214,0.53806895,7.376455,5.0407286,1.5649285,28.38604,1.3208473
High-income countries,OWID_HIC,2015,38.474648,16.001833,0.65522045,7.286365,4.8598456,1.8057925,28.783718,1.39182
High-income countries,OWID_HIC,2016,38.799614,15.026321,0.7527234,7.1757464,4.9407077,1.9199682,29.222097,1.3828316
High-income countries,OWID_HIC,2017,38.850002,14.708908,0.8962195,7.029349,4.833665,2.1813152,29.30451,1.3998238
High-income countries,OWID_HIC,2018,38.36269,14.08615,1.0050255,6.932514,4.8722105,2.267595,30.246004,1.4184258
High-income countries,OWID_HIC,2019,38.431377,12.7095785,1.1607229,7.0873313,4.734497,2.5352783,31.042929,1.447032
High-income countries,OWID_HIC,2020,36.494995,11.727684,1.4801013,7.17591,5.275574,3.0449843,32.378593,1.5658152
High-income countries,OWID_HIC,2021,37.074314,12.27753,1.6801136,7.0202503,4.930953,3.010177,31.557497,1.5706455
High-income countries,OWID_HIC,2022,37.61951,11.897772,2.0487397,6.5798516,4.590126,3.3614151,31.45223,1.5264294
High-income countries,OWID_HIC,2023,38.184555,10.541021,2.417445,6.727092,4.683344,3.5412025,31.388544,1.485279
High-income countries,OWID_HIC,2024,37.898956,9.898122,2.8103282,6.776192,4.747046,3.671819,31.69371,1.4764755
Hong Kong,HKG,1965,94.56129,5.4387097,0,0,0,0,0,0
Hong Kong,HKG,1966,95.67837,4.3216286,0,0,0,0,0,0
Hong Kong,HKG,1967,97.065994,2.9340093,0,0,0,0,0,0
Hong Kong,HKG,1968,98.05252,1.9474807,0,0,0,0,0,0
Hong Kong,HKG,1969,99.021774,0.9782257,0,0,0,0,0,0
Hong Kong,HKG,1970,99.46886,0.53114635,0,0,0,0,0,0
Hong Kong,HKG,1971,99.353355,0.6466479,0,0,0,0,0,0
Hong Kong,HKG,1972,99.725876,0.27412292,0,0,0,0,0,0
Hong Kong,HKG,1973,99.85768,0.14232002,0,0,0,0,0,0
Hong Kong,HKG,1974,99.86098,0.1390257,0,0,0,0,0,0
Hong Kong,HKG,1975,99.87342,0.12658022,0,0,0,0,0,0
Hong Kong,HKG,1976,99.85706,0.1429384,0,0,0,0,0,0
Hong Kong,HKG,1977,99.88417,0.11583039,0,0,0,0,0,0
Hong Kong,HKG,1978,99.920364,0.079639144,0,0,0,0,0,0
Hong Kong,HKG,1979,99.937775,0.06222332,0,0,0,0,0,0
Hong Kong,HKG,1980,99.96955,0.030446688,0,0,0,0,0,0
Hong Kong,HKG,1981,99.49999,0.50000495,0,0,0,0,0,0
Hong Kong,HKG,1982,88.35052,11.649485,0,0,0,0,0,0
Hong Kong,HKG,1983,74.19729,25.80271,0,0,0,0,0,0
Hong Kong,HKG,1984,67.12157,32.878433,0,0,0,0,0,0
Hong Kong,HKG,1985,60.794086,39.205914,0,0,0,0,0,0
Hong Kong,HKG,1986,56.70316,43.29684,0,0,0,0,0,0
Hong Kong,HKG,1987,50.620907,49.379093,0,0,0,0,0,0
Hong Kong,HKG,1988,50.407913,49.592087,0,0,0,0,0,0
Hong Kong,HKG,1989,50.29186,49.70814,0,0,0,0,0,0
Hong Kong,HKG,1990,54.16691,45.83309,0,0,0,0,0,0
Hong Kong,HKG,1991,52.2684,47.7316,0,0,0,0,0,0
Hong Kong,HKG,1992,57.005756,42.994244,0,0,0,0,0,0
Hong Kong,HKG,1993,54.389652,45.610348,0,0,0,0,0,0
Hong Kong,HKG,1994,64.04303,35.956966,0,0,0,0,0,0
Hong Kong,HKG,1995,63.772984,36.058796,0,0,0,0,0.16822347,0
Hong Kong,HKG,1996,62.520634,26.809578,0,0,0,0,10.669787,0
Hong Kong,HKG,1997,61.16833,22.36329,0,0,0,0,16.46838,0
Hong Kong,HKG,1998,57.572746,27.271215,0,0,0,0,15.156036,0
Hong Kong,HKG,1999,60.48269,23.016226,0,0,0,0,16.501085,0
Hong Kong,HKG,2000,60.204308,25.547356,0,0,0,0,14.248335,0
Hong Kong,HKG,2001,56.66549,31.949427,0,0,0,0,11.385083,0
Hong Kong,HKG,2002,63.45347,25.46439,0,0,0,0,11.08214,0
Hong Kong,HKG,2003,61.829437,31.270319,0,0,0,0,6.900243,0
Hong Kong,HKG,2004,65.02382,26.074375,0,0,0,0,8.901805,0
Hong Kong,HKG,2005,61.131176,29.568693,0,0,0,0,9.300129,0
Hong Kong,HKG,2006,62.4525,27.903242,0,0,0,0.0006493787,9.64361,0
Hong Kong,HKG,2007,62.914692,28.616434,0,0,0,0.00075671833,8.468118,0
Hong Kong,HKG,2008,61.285683,28.184826,0,0,0,0.0007527891,10.528737,0
Hong Kong,HKG,2009,63.681293,26.953402,0,0,0,0.00093392853,9.364371,0
Hong Kong,HKG,2010,66.20633,22.549566,0.00081083056,0,0,0.00084407465,11.191214,0.037946872
Hong Kong,HKG,2011,65.012856,26.158442,0.002359967,0,0,0.00068281713,8.692071,0.040802848
Hong Kong,HKG,2012,64.8175,26.793177,0.0024430647,0,0,0.0008575157,8.32872,0.04048362
Hong Kong,HKG,2013,64.3933,27.806015,0.002360632,0,0,0.00065782946,7.64043,0.034612764
Hong Kong,HKG,2014,62.46124,29.862814,0.0024065212,0,0,0.0007219564,7.525245,0.0423623
Hong Kong,HKG,2015,66.6024,23.863358,0.0031020644,0,0,0.0006289435,9.329665,0.054564826
Hong Kong,HKG,2016,67.21372,23.249,0.002999647,0,0,0.0003689566,9.331698,0.060625672
Hong Kong,HKG,2017,70.81263,20.306318,0.003899561,0,0,0.00072703685,8.671951,0.05656625
Hong Kong,HKG,2018,70.848045,20.612547,0.004367305,0,0,0.00047894617,8.29928,0.057748016
Hong Kong,HKG,2019,69.87198,20.830616,0.011925893,0,0,0.00050289906,9.044494,0.06739571
Hong Kong,HKG,2020,65.546936,14.822027,0.05000386,0,0,0.000982176,19.168943,0.13818756
Hong Kong,HKG,2021,62.113537,17.428095,0.12166661,0,0,0.00084103894,19.80424,0.1809014
Hong Kong,HKG,2022,59.008297,19.213972,0.20251727,0,0,0.0009404267,20.851065,0.21519974
Hong Kong,HKG,2023,63.41205,16.24489,0.31358096,0,0,0.00080786704,19.295399,0.20013636
Hong Kong,HKG,2024,66.30956,12.768515,0.28945357,0,0,0.00074570865,19.873825,0.20530033
Hungary,HUN,1965,23.936323,68.59966,0,0,0.11263576,0,7.351376,0
Hungary,HUN,1966,25.9416,64.917564,0,0,0.14819166,0,8.992641,0
Hungary,HUN,1967,28.762493,59.015457,0,0,0.12733713,0,12.094714,0
Hungary,HUN,1968,29.053593,56.141605,0,0,0.13320886,0,14.671593,0
Hungary,HUN,1969,30.347338,53.20957,0,0,0.13277733,0,16.310314,0
Hungary,HUN,1970,32.7164,50.191887,0,0,0.11416027,0,16.977552,0
Hungary,HUN,1971,35.700813,47.05556,0,0,0.120620094,0,17.123005,0
Hungary,HUN,1972,37.673717,44.29175,0,0,0.13386396,0,17.900663,0
Hungary,HUN,1973,39.14305,41.1136,0,0,0.11350439,0,19.629843,0
Hungary,HUN,1974,41.579304,38.047337,0,0,0.088322945,0,20.285034,0
Hungary,HUN,1975,44.307026,34.24016,0,0,0.1678884,0,21.284924,0
Hungary,HUN,1976,43.445087,32.47316,0,0,0.15907438,0,23.922678,0
Hungary,HUN,1977,43.931255,31.413553,0,0,0.1366182,0,24.518574,0
Hungary,HUN,1978,45.43433,29.343042,0,0,0.11830802,0,25.10432,0
Hungary,HUN,1979,43.23258,29.861078,0,0,0.12640211,0,26.77994,0
Hungary,HUN,1980,41.899586,29.192566,0,0,0.09667279,0,28.811174,0
Hungary,HUN,1981,40.446453,29.634418,0,0,0.14649671,0,29.772633,0
Hungary,HUN,1982,38.14481,30.761057,0,0,0.13803582,0,30.956097,0
Hungary,HUN,1983,36.821144,29.43905,0,2.1856012,0.13698673,0,31.417217,0
Hungary,HUN,1984,37.54835,27.896736,0,3.2411437,0.15577456,0,31.157997,0
Hungary,HUN,1985,37.070942,26.559597,0,5.405952,0.12930903,0,30.8342,0
Hungary,HUN,1986,34.404854,26.376513,0,6.2236347,0.12910019,0,32.8659,0
Hungary,HUN,1987,34.54428,25.248909,0,8.820683,0.13569047,0,31.250437,0
Hungary,HUN,1988,32.752705,24.397938,0,11.055268,0.13896172,0,31.655127,0
Hungary,HUN,1989,32.59315,22.436682,0,11.7266245,0.1333818,0,33.11016,0
Hungary,HUN,1990,33.636505,22.211143,0,11.830463,0.15336265,0,32.152046,0.01647787
Hungary,HUN,1991,30.836071,22.15064,0,12.665146,0.17900614,0,34.144222,0.024913227
Hungary,HUN,1992,34.253654,20.82334,0,13.431688,0.151977,0,31.289564,0.049777277
Hungary,HUN,1993,31.538483,19.486544,0,13.785725,0.16587636,0,34.97953,0.043842327
Hungary,HUN,1994,33.078556,18.176361,0,13.803723,0.15818916,0,34.73343,0.04974116
Hungary,HUN,1995,31.158064,17.678034,0,13.626116,0.15835285,0,37.31823,0.061203867
Hungary,HUN,1996,28.233913,17.132236,0,13.518924,0.19734958,0,40.86395,0.053627606
Hungary,HUN,1997,29.600147,16.77041,0,13.64657,0.21102943,0,39.71359,0.058252912
Hungary,HUN,1998,30.933092,16.032513,0,13.425369,0.14918147,0,39.39488,0.06496612
Hungary,HUN,1999,29.546995,16.699318,0,13.574049,0.17429788,0,39.93492,0.070417315
Hungary,HUN,2000,29.484026,16.073603,0,14.071533,0.17663842,0,40.121635,0.072565645
Hungary,HUN,2001,27.800888,14.905371,0,13.605726,0.17914945,0.00096316903,43.431633,0.076270945
Hungary,HUN,2002,26.481743,14.729932,0,13.651626,0.18980974,0.0009784008,44.89904,0.04687151
Hungary,HUN,2003,25.474277,14.87829,0,10.577237,0.16423388,0.0038417282,48.724777,0.17734078
Hungary,HUN,2004,26.656431,13.888277,0,11.204631,0.19277796,0.005642282,47.266068,0.78617257
Hungary,HUN,2005,28.618784,11.590048,0,12.109274,0.17681606,0.00875327,45.799503,1.6871272
Hungary,HUN,2006,30.388378,11.863227,0,11.950565,0.16512927,0.038175046,44.24097,1.3115349
Hungary,HUN,2007,30.693607,12.228204,0,13.136892,0.18796398,0.098457314,41.89892,1.6438121
Hungary,HUN,2008,29.558977,12.052496,0.0009010271,13.351419,0.19191878,0.18471055,41.942566,2.0681443
Hungary,HUN,2009,31.012558,10.94215,0.00096642465,14.908065,0.2203448,0.31988654,39.190704,2.6867661
Hungary,HUN,2010,28.57636,11.318488,0.0009414381,14.838004,0.17699035,0.49613786,41.268124,2.5949798
Hungary,HUN,2011,28.75063,11.757852,0.0009655528,15.144719,0.2143527,0.604436,40.675083,2.1651735
Hungary,HUN,2012,28.808052,12.141814,0.008247711,16.282026,0.21959528,0.7950597,38.961246,2.0688221
Hungary,HUN,2013,29.736145,11.220044,0.026993109,16.594936,0.22998129,0.7751395,38.333828,2.416936
Hungary,HUN,2014,33.059193,11.080406,0.07190516,16.794281,0.3230366,0.7046061,34.24625,2.8021479
Hungary,HUN,2015,33.612274,10.8952055,0.14284736,16.041857,0.23706582,0.7020796,34.85793,2.7024336
Hungary,HUN,2016,32.81678,10.031807,0.24112093,15.864489,0.25594395,0.6759292,36.71972,2.5454133
Hungary,HUN,2017,33.72221,9.752795,0.3254748,15.012498,0.20517036,0.7069051,37.058018,2.50984
Hungary,HUN,2018,35.882626,9.146967,0.579471,14.4941435,0.20451917,0.55920327,35.63619,2.671117
Hungary,HUN,2019,35.80968,7.820386,1.3549365,14.742288,0.19821717,0.6598187,35.99566,2.5653396
Hungary,HUN,2020,33.245674,7.288584,2.258404,14.745292,0.22409537,0.60156745,37.91394,2.523527
